mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,label,file
-796.7967529296875,18.030841827392578,-4.112784385681152,2.346367120742798,-0.5204249024391174,1.3680707216262817,1.2261240482330322,1.0280804634094238,-0.8392423391342163,0.12401099503040314,-0.30709436535835266,-0.2730580270290375,0.3271477222442627,13.530182589410277,13.31154945073615,13.359300396159002,13.55630459348734,13.649483405584089,13.922489890037454,13.633401752048824,0,folder_10_F_20200319215431_2_T17.0_segment16.wav
-842.280517578125,9.031999588012695,-1.2757419347763062,1.3076573610305786,0.06271076947450638,0.30120715498924255,0.4975019097328186,0.265672504901886,-0.6651540398597717,-0.1727363020181656,-0.1425897181034088,-0.11245149374008179,-0.010971903800964355,10.148896669187844,10.027266863126519,10.116213029520829,10.172551408546244,10.157567606796663,10.444491994181114,10.050544813831245,0,folder_10_F_20200319215431_2_T17.0_segment17.wav
-837.3717651367188,10.556594848632812,-1.7410622835159302,1.6465034484863281,-0.33271607756614685,0.5407781600952148,0.8629661798477173,0.5051746368408203,-0.5155304074287415,0.04920269176363945,-0.17375347018241882,-0.21080507338047028,0.19519919157028198,14.312585515217801,14.043965335991054,14.16943133493846,14.20434999685114,14.193715760575595,14.441564577778223,14.141123956119744,0,folder_10_F_20200319215431_2_T17.0_segment18.wav
-849.0491333007812,13.619138717651367,-3.31201171875,1.8723487854003906,-0.4359340965747833,0.5909900069236755,0.9712566137313843,0.6435170769691467,-0.9183433055877686,0.06082597374916077,-0.5968393087387085,-0.1703857034444809,0.1451912820339203,11.16557619147587,10.658323139190646,10.86010522619329,10.832701328947357,10.902531906674929,11.32866146675332,11.011090933518306,0,folder_10_F_20200319215431_2_T17.0_segment19.wav
-814.6907348632812,12.413420677185059,-3.500108480453491,1.2412550449371338,-0.49830886721611023,0.6919654011726379,0.9989421963691711,0.9763391613960266,-0.614892840385437,0.013552673161029816,-0.06022846698760986,-0.014490628615021706,0.2713065445423126,13.511787818205525,13.0149226936133,13.241739050307341,13.307818529547243,13.337950172884078,13.684470601824186,13.385407820772793,0,folder_10_F_20200319215431_2_T17.0_segment2.wav
-834.5269775390625,13.785391807556152,-3.2435052394866943,1.6559584140777588,-0.25924715399742126,0.5767918229103088,0.6731736660003662,0.725210428237915,-0.64896160364151,0.22448153793811798,-0.004674005322158337,-0.013547435402870178,0.1256636381149292,12.149448917451371,11.977767237666733,12.002810063692795,12.180293025989723,12.229220001906812,12.562881752746582,12.141688476541065,0,folder_10_F_20200319215431_2_T17.0_segment20.wav
-847.8054809570312,15.38253116607666,-3.82243013381958,2.064697265625,-0.30695247650146484,0.634124755859375,0.9410710334777832,0.8326811790466309,-0.8936255574226379,0.25594398379325867,-0.2699519395828247,0.06823321431875229,0.09517118334770203,11.124326174016145,10.877014204815074,10.930818884724482,11.130847407012926,11.143963016287437,11.650628197211363,11.220081221434668,0,folder_10_F_20200319215431_2_T17.0_segment21.wav
-852.9463500976562,8.704919815063477,-1.41527259349823,1.262111783027649,0.040686771273612976,0.33171817660331726,0.4782710373401642,0.228322833776474,-0.40695512294769287,0.08215616643428802,-0.0787348523736,0.09002611041069031,0.13219043612480164,13.9057432157967,13.645504130945913,13.918658965596258,13.83525960762341,13.860057549771852,14.025251906471148,13.728130378443113,0,folder_10_F_20200319215431_2_T17.0_segment22.wav
-838.17138671875,13.251283645629883,-3.415926933288574,2.2615747451782227,-0.7294703722000122,0.5933800935745239,0.7240200042724609,0.9890278577804565,-0.5855447053909302,0.19530431926250458,-0.5056899785995483,-0.2519437074661255,0.18133509159088135,12.664747852971912,12.460354821397816,12.475133903539854,12.677567088077344,12.721662095310226,13.074936172432704,12.961090295948084,0,folder_10_F_20200319215431_2_T17.0_segment23.wav
-829.3151245117188,14.983380317687988,-3.845447301864624,2.1932551860809326,-0.5716771483421326,0.7780584692955017,1.0687452554702759,0.9419161081314087,-0.8858891129493713,0.3891439139842987,-0.38729798793792725,0.04659891873598099,0.25635188817977905,12.12909478325547,12.161897186548368,12.40083876844462,12.251007797498554,12.348620310643039,12.804521625068533,12.592490334716398,0,folder_10_F_20200319215431_2_T17.0_segment24.wav
-829.46923828125,9.277742385864258,-2.4882702827453613,1.1205298900604248,-0.3567068874835968,0.3854127824306488,0.7570565938949585,0.36609604954719543,-0.7286297082901001,-0.016913428902626038,-0.23240379989147186,0.028794223442673683,0.08988253772258759,12.4911663697265,12.325103450747303,12.314030209520785,12.462373252232613,12.525865740062843,12.79444492807841,12.530926490575201,0,folder_10_F_20200319215431_2_T17.0_segment25.wav
-824.319580078125,10.329529762268066,-1.8988215923309326,1.4065234661102295,-0.20878461003303528,0.5376420617103577,1.2042427062988281,0.7242943644523621,-0.5556105971336365,0.17858457565307617,-0.228291317820549,-0.19234691560268402,0.08071088790893555,13.403659505666964,13.23974336849805,13.261089204176756,13.299446776842398,13.333874064258197,13.669793965174222,13.247476531670387,0,folder_10_F_20200319215431_2_T17.0_segment26.wav
-839.234375,12.884113311767578,-2.716691255569458,2.0573782920837402,0.006248015444725752,0.5801301002502441,0.6335052251815796,0.7947937250137329,-0.5543702244758606,0.1662476509809494,-0.42235803604125977,-0.3244936168193817,-0.10291576385498047,11.736639435761358,11.425882589261741,11.436687291162464,11.649835792424865,11.718431737947466,12.0128622959378,11.70001548254912,0,folder_10_F_20200319215431_2_T17.0_segment27.wav
-863.5270385742188,8.977112770080566,-1.3595938682556152,1.067291498184204,-0.21847094595432281,0.041367530822753906,0.7310593724250793,0.6838771104812622,-0.2647031843662262,-0.0589267797768116,-0.4647999703884125,-0.2483244091272354,-0.017269985750317574,12.587066680091096,12.294673940834242,12.366797774725983,12.569814174686053,12.466222194170172,12.654009434867797,12.334071631895293,0,folder_10_F_20200319215431_2_T17.0_segment28.wav
-815.9541015625,13.925568580627441,-2.940492868423462,2.3222570419311523,0.006417919881641865,0.9490563273429871,1.0695922374725342,0.8188990354537964,-0.5783395767211914,0.3444195091724396,-0.3746381998062134,-0.2807830572128296,-0.11104432493448257,11.979995570435648,11.617138575441857,11.603432021287043,11.762281640290782,11.8454479175536,12.176816983732648,11.901630146750097,0,folder_10_F_20200319215431_2_T17.0_segment29.wav
-872.1558227539062,10.780986785888672,-2.849780321121216,1.6115303039550781,-0.4942018985748291,0.6430813670158386,0.26872044801712036,0.5297821760177612,-0.5022851824760437,0.2935302257537842,-0.22103247046470642,-0.09198533743619919,0.19902513921260834,8.976639888240477,8.895890762799166,8.954898228946925,9.0465681187203,9.163229197176237,9.421613150551638,9.370745349893493,0,folder_10_F_20200319215431_2_T17.0_segment3.wav
-858.5669555664062,9.43496036529541,-2.485599994659424,1.6113777160644531,-0.2384866327047348,1.151774525642395,1.1367954015731812,0.6555322408676147,-0.7520013451576233,-0.11172447353601456,-0.21200262010097504,-0.3194793164730072,0.048627715557813644,11.564331073571665,11.519690981343894,11.635153405318837,11.661169519106435,11.72502947867009,11.961564484823782,11.86309533814183,0,folder_10_F_20200319215431_2_T17.0_segment30.wav
-798.7740478515625,19.97957992553711,-4.540191173553467,2.920624017715454,-0.5094819068908691,1.2130359411239624,1.2173588275909424,1.155225157737732,-1.0272575616836548,0.13542033731937408,-0.44762319326400757,-0.24724045395851135,0.2823023200035095,12.81736308975589,12.62032290721672,12.705958649536035,12.78126265197351,12.961741039544197,13.375043311849799,13.006893848840033,0,folder_10_F_20200319215431_2_T17.0_segment31.wav
-782.0493774414062,28.92540168762207,-7.6162800788879395,4.822320938110352,-1.608580470085144,1.819059133529663,1.8077048063278198,1.6375911235809326,-1.9219284057617188,0.5234858989715576,-0.668915331363678,-0.3781932592391968,0.3356073796749115,11.188604718194949,10.74164359709874,10.607033640495827,10.911857348749932,10.987774006575021,11.954769595301828,11.662675570350313,0,folder_10_F_20200319215431_2_T17.0_segment32.wav
-794.71044921875,19.293071746826172,-4.22920036315918,3.2313661575317383,-0.46744659543037415,1.200034260749817,1.0684870481491089,0.9142442941665649,-1.1100558042526245,0.21224291622638702,-0.2868117690086365,-0.2771211266517639,0.24388077855110168,13.080532913801097,12.846867932325567,12.854817908302483,12.961393664186733,13.092930734949617,13.554092468329793,13.248586314361072,0,folder_10_F_20200319215431_2_T17.0_segment33.wav
-855.5867919921875,9.425043106079102,-2.013671636581421,0.9763423204421997,-0.07201199233531952,0.38917824625968933,0.8533888459205627,0.6733048558235168,-0.3664257824420929,0.084666907787323,-0.3271583616733551,0.0325864776968956,0.247496098279953,12.545761524323469,12.381934800562512,12.329405823355515,12.62132566009431,12.621352338362579,12.83260827390192,12.46500064043742,0,folder_10_F_20200319215431_2_T17.0_segment34.wav
-860.6538696289062,9.220833778381348,-2.3566362857818604,1.0395230054855347,-0.054822392761707306,0.43508052825927734,0.8949590921401978,0.5781384706497192,-0.5704790353775024,0.09170238673686981,-0.10260143131017685,-0.1802317053079605,-0.024060536175966263,12.700244924183654,12.67930779233917,12.594076412372065,12.674465202338622,12.697778247900246,13.010406467982186,12.624742385440015,0,folder_10_F_20200319215431_2_T17.0_segment35.wav
-807.936279296875,16.13735008239746,-3.7842190265655518,1.9762084484100342,-0.31293216347694397,0.7555675506591797,1.33063805103302,0.7976853251457214,-1.1604137420654297,0.41114342212677,-0.367045134305954,-0.12149900943040848,0.0736745074391365,12.704468204887517,12.42721779768782,12.63141232934852,12.494322411206175,12.746764145817458,13.202465960853578,12.798990059726624,0,folder_10_F_20200319215431_2_T17.0_segment36.wav
-840.9808959960938,9.591504096984863,-2.300506591796875,1.4900870323181152,-0.28392770886421204,0.3307170271873474,0.47014307975769043,0.3535006642341614,-0.544985830783844,0.0043162270449101925,-0.14200226962566376,0.03600441291928291,0.29359206557273865,14.00480942331938,13.818834459670171,13.986420536392671,14.019466142206724,14.073918815408469,14.371821886131011,14.079358814500603,0,folder_10_F_20200319215431_2_T17.0_segment37.wav
-832.1778564453125,11.247053146362305,-2.298262357711792,1.8883304595947266,0.15298907458782196,0.6242431402206421,0.8018366694450378,0.7555670142173767,-0.5800461173057556,0.19741979241371155,-0.3054991662502289,-0.11699344962835312,-0.10394156724214554,11.54441105379173,11.161800914206033,11.270326367768789,11.254588984455742,11.335010354100604,11.652068621714696,11.367717222806789,0,folder_10_F_20200319215431_2_T17.0_segment38.wav
-832.6769409179688,11.065844535827637,-2.5611422061920166,1.78338623046875,-0.6526547074317932,0.505225658416748,0.9026510119438171,0.7313115000724792,-0.8188393115997314,0.03459874540567398,0.01743156649172306,0.07226716727018356,0.2552776634693146,13.540874326477876,13.28335147942415,13.627754416440917,13.521588149462605,13.516207651426104,13.853870698264002,13.684226844602058,0,folder_10_F_20200319215431_2_T17.0_segment39.wav
-867.9164428710938,12.469602584838867,-3.051738739013672,1.5581700801849365,-0.43501266837120056,0.7731336951255798,0.987240731716156,0.693591296672821,-0.6011261940002441,0.11499747633934021,-0.41849419474601746,-0.32053616642951965,0.24300311505794525,11.343132076479758,11.320462411556207,11.363053451264081,11.428608698320124,11.507854241321317,11.808680491944944,11.40973936299038,0,folder_10_F_20200319215431_2_T17.0_segment4.wav
-865.2840576171875,9.981819152832031,-2.919853925704956,1.289559245109558,-0.4016648530960083,0.48155781626701355,0.42361554503440857,0.7557476758956909,-0.3249484896659851,0.1986168771982193,-0.2492603063583374,-0.04604435712099075,0.017708158120512962,11.589669868001454,11.369310803045199,11.384960211760422,11.546915347312838,11.511671393824173,11.816713741191753,11.640859967903156,0,folder_10_F_20200319215431_2_T17.0_segment40.wav
-852.1276245117188,13.694917678833008,-3.445737600326538,1.7390354871749878,-0.4413735270500183,0.6704972386360168,0.47699081897735596,0.5037409067153931,-0.7268187403678894,0.2526375651359558,0.052416954189538956,-0.06984542310237885,0.1481705605983734,10.946250369739866,10.759641906316231,10.885951548566073,10.963691167522956,11.010214169139761,11.322060261341269,11.007182575761158,0,folder_10_F_20200319215431_2_T17.0_segment41.wav
-825.641357421875,9.809733390808105,-3.307126522064209,0.793276309967041,-0.2009735405445099,0.39673519134521484,0.6276929378509521,0.5656306147575378,-0.5095069408416748,0.22210729122161865,-0.2881055772304535,-0.0032386595848947763,-0.055767741054296494,13.36320262427597,13.112094539547353,13.277518200125485,13.296440634947214,13.44120641676288,13.747444588263114,13.442176442381175,0,folder_10_F_20200319215431_2_T17.0_segment42.wav
-846.8632202148438,15.10421085357666,-4.565639019012451,2.115262985229492,-0.5972104668617249,0.8627274632453918,0.5386756062507629,0.9482495188713074,-0.9171996116638184,0.06561730057001114,-0.5773583054542542,-0.20722313225269318,0.18068192899227142,11.638270338624013,11.366537561293857,11.496028055370578,11.531574277134037,11.536547189183764,11.932977139442528,11.904089267432084,0,folder_10_F_20200319215431_2_T17.0_segment43.wav
-813.477783203125,18.03390121459961,-4.60024881362915,2.1849334239959717,-0.8043994903564453,1.080017328262329,1.3560905456542969,1.3172740936279297,-0.7958200573921204,0.08619306981563568,-0.7301254868507385,-0.35943296551704407,0.5030701756477356,13.588390641481526,13.242017043509138,13.34240870702651,13.627531438061173,13.53357991573173,14.1322568740699,13.868310572780036,0,folder_10_F_20200319215431_2_T17.0_segment5.wav
-746.1820678710938,46.50034713745117,-12.541169166564941,6.9066290855407715,-2.194004535675049,2.8474390506744385,2.654238700866699,2.9839375019073486,-2.7132365703582764,0.8499975800514221,-1.069124460220337,-0.5451895594596863,0.21792633831501007,13.5110888952083,12.755292728662909,12.88417001015506,13.050847303413343,13.320996963961814,14.598730034397928,14.265376583660467,0,folder_10_F_20200319215431_2_T17.0_segment6.wav
-846.2780151367188,9.444591522216797,-2.1948654651641846,1.4288256168365479,0.26658615469932556,0.6360872983932495,0.7722692489624023,0.6072772145271301,-0.35719549655914307,0.11221826821565628,-0.4033244252204895,-0.3413751423358917,-0.11301211267709732,12.805569089334302,12.658859630860205,12.716579560608077,12.714348915173433,12.853533145977467,13.105069111871629,12.69140875977747,0,folder_10_F_20200319215431_2_T17.0_segment7.wav
-814.5935668945312,20.16065216064453,-5.346665382385254,3.1065614223480225,-0.7854547500610352,1.3181132078170776,1.249796748161316,1.1392985582351685,-1.0838679075241089,0.37620604038238525,-0.5070340633392334,-0.20944973826408386,0.026862267404794693,11.394017568398402,11.249415780008034,11.39431142083856,11.501546746419857,11.614595296361609,12.169183075142751,11.864606270871514,0,folder_10_F_20200319215431_2_T17.0_segment8.wav
-811.2222290039062,13.721460342407227,-3.738581657409668,2.0491278171539307,-0.28983721137046814,0.7509777545928955,0.9962015151977539,0.6468812823295593,-0.945331871509552,0.24576622247695923,-0.3973851799964905,-0.20810309052467346,0.21039651334285736,12.605867099679,12.442960365464247,12.511459257798515,12.554674844072732,12.59449454666505,13.028491074185698,12.768756734155616,0,folder_10_F_20200319215431_2_T17.0_segment9.wav
-858.1113891601562,11.868782043457031,-2.798065185546875,1.0843746662139893,-0.18537668883800507,0.46108904480934143,0.9636507034301758,0.5784367322921753,-0.7080164551734924,-0.024485452100634575,-0.35718315839767456,-0.1363714337348938,0.1171279102563858,12.454522744985075,12.234639492776344,12.502869308361625,12.513082338482375,12.593529873654354,12.90220660923717,12.520368328990607,0,folder_10_F_20200319215931_3_T15.4_segment0.wav
-856.0477294921875,9.800161361694336,-2.4204623699188232,1.5803828239440918,-0.24551500380039215,0.5075619220733643,0.6905936598777771,0.29101505875587463,-0.4992664158344269,-0.1646692454814911,-0.583016037940979,-0.28349199891090393,0.3910169303417206,12.888328033425783,12.800789345502485,12.833071815034907,12.793981826630885,12.857191453766985,13.170659592416301,12.916905618166707,0,folder_10_F_20200319215931_3_T15.4_segment1.wav
-855.8917236328125,10.232824325561523,-2.3391008377075195,1.6450507640838623,-0.14672382175922394,0.5246284604072571,0.6437679529190063,0.3043675422668457,-0.6400152444839478,-0.10902385413646698,-0.2766757607460022,-0.10187988728284836,0.33398908376693726,10.743180172398521,10.834518621654238,11.003969122613462,10.92452483713794,11.026558019370592,11.330996856765134,11.089275612294275,0,folder_10_F_20200319215931_3_T15.4_segment2.wav
-843.8800048828125,16.27184295654297,-3.904700517654419,2.1171791553497314,-0.635961651802063,0.4023658335208893,0.6791879534721375,0.5003511905670166,-0.9765531420707703,0.195923313498497,-0.18025054037570953,0.03264869004487991,0.39094579219818115,12.42617853664371,12.348241055037253,12.55074754198366,12.497361972956966,12.632022386414711,13.03849616180559,12.72043425012467,0,folder_10_F_20200319215931_3_T15.4_segment3.wav
-760.42919921875,12.744245529174805,-2.6234800815582275,1.3199530839920044,-0.24624258279800415,0.575232207775116,1.0589925050735474,0.564789891242981,-0.5931318998336792,0.0073193274438381195,-0.07295983284711838,-0.1695665419101715,0.3514011800289154,15.444772626581422,15.262572634010066,15.404989572104103,15.514677771842008,15.442690340007154,15.800222486228078,15.425217666071616,0,folder_10_F_20200319215931_3_T15.4_segment4.wav
-826.3856811523438,17.17717933654785,-4.089136600494385,1.957949161529541,-0.2730368673801422,1.0764325857162476,1.1234915256500244,0.7062283754348755,-0.7498042583465576,0.2773946225643158,-0.18167653679847717,-0.056954219937324524,0.39446336030960083,10.24911223440536,10.042490021740162,10.063436110233376,10.266495391036694,10.339113162856798,10.69215949889684,10.274631286163505,0,folder_10_F_20200319215931_3_T15.4_segment5.wav
-870.6492919921875,9.9219970703125,-2.682788610458374,0.7280980944633484,-0.5258327722549438,0.24483539164066315,0.7945324182510376,0.24541498720645905,-0.5553482174873352,0.12995602190494537,-0.2803700268268585,-0.22426451742649078,0.09216304123401642,11.389429784529577,11.399962757625566,11.374319245147506,11.379919561864812,11.511486339924192,11.827026828217216,11.509363071678024,0,folder_10_F_20200319215931_3_T15.4_segment6.wav
-818.218994140625,15.453532218933105,-3.5620079040527344,2.3117387294769287,-0.9471484422683716,0.4012407660484314,0.8456605076789856,0.6046532392501831,-0.7975266575813293,0.20186033844947815,-0.22459372878074646,-0.16643589735031128,0.24961523711681366,13.537927674129346,13.287125686401293,13.523049146117861,13.603167603421294,13.680229649967764,14.039382842197508,13.776808302494864,0,folder_10_F_20200319215931_3_T15.4_segment7.wav
-863.9396362304688,9.574631690979004,-1.6944689750671387,1.5589065551757812,0.02776947058737278,0.10592210292816162,0.7218179106712341,0.148796945810318,-0.5675580501556396,0.09500280767679214,-0.29133808612823486,-0.06181967630982399,0.0662836879491806,12.30004663367554,12.189009809394719,12.416507955581112,12.291353353867628,12.299284129789147,12.676221022529619,12.318245194862172,0,folder_10_F_20200319215931_3_T15.4_segment8.wav
-846.28369140625,10.215779304504395,-2.5196573734283447,1.9669640064239502,-0.4688016474246979,0.5712785124778748,0.9323135614395142,0.5716752409934998,-0.6249417662620544,0.014242159202694893,-0.2747030258178711,-0.22204123437404633,0.19015836715698242,12.070652652555475,11.821060370570722,12.030209309369546,12.000931272455958,12.015794890788642,12.432674745708736,12.255843639068589,0,folder_10_F_20200319215931_3_T15.4_segment9.wav
-836.0562744140625,12.47351360321045,-2.8102993965148926,1.8113083839416504,0.10102126747369766,0.6937495470046997,0.8260684609413147,0.5128082036972046,-0.6623464822769165,-0.03248509019613266,-0.4084694981575012,-0.03352409601211548,0.3913576006889343,9.021138409409282,8.95851388070244,9.12123840767772,9.116128187710297,9.24576682430622,9.526697982233634,9.172887707420038,0,folder_10_F_20200319220431_4_T14.1_segment0.wav
-773.4869384765625,9.200255393981934,-1.630974531173706,1.2149568796157837,0.2673902213573456,0.50412917137146,0.9163408875465393,0.3608839511871338,-0.25280115008354187,0.18663731217384338,-0.3033757209777832,-0.2472921460866928,-0.031176086515188217,13.824192337954285,13.599553948216887,13.700294727405213,13.73553006254741,13.736038876173945,14.014230557213315,13.60945271376277,0,folder_10_F_20200319220431_4_T14.1_segment1.wav
-833.3751220703125,10.30836009979248,-2.389122486114502,1.2146557569503784,-0.10905537009239197,0.39615219831466675,0.7093722820281982,0.4664655923843384,-0.5847100019454956,0.02698454260826111,-0.29386571049690247,-0.022828200832009315,0.061890821903944016,12.307349855283398,12.173448392586655,12.351327015145397,12.369806338644366,12.421373790976423,12.701573030617197,12.411868147565773,0,folder_10_F_20200319220431_4_T14.1_segment2.wav
-873.4011840820312,11.516268730163574,-3.4024147987365723,1.4468915462493896,0.03243817389011383,0.8068974614143372,0.9380505084991455,0.49476441740989685,-0.7534751892089844,0.12253998219966888,-0.03015122562646866,-0.13515803217887878,0.15472529828548431,12.04431555499409,12.038861218198994,12.257678348123163,12.24207519056998,12.280996830116269,12.633668128375882,12.313195878852484,0,folder_10_F_20200319220431_4_T14.1_segment3.wav
-840.729736328125,9.77695083618164,-2.7366740703582764,1.0029319524765015,-0.2638683021068573,0.33886095881462097,0.8004357814788818,0.3066989481449127,-0.5683436989784241,0.2588469684123993,0.01981053315103054,-0.2655707597732544,0.2133112996816635,12.017576891285435,11.949989767004853,11.950329446823831,12.147910222590351,12.256487906635892,12.499924695535357,12.146484458225615,0,folder_10_F_20200319220431_4_T14.1_segment4.wav
-794.068359375,22.927196502685547,-6.375751972198486,3.031924247741699,-0.503127932548523,1.728625774383545,1.4893566370010376,1.183599829673767,-1.2013208866119385,0.27185553312301636,-0.46352922916412354,-0.3782816231250763,0.4031183123588562,12.536521617580851,12.052608780622048,12.27371444579029,12.43104967153662,12.606015150314246,13.049724087291164,12.703173373247235,0,folder_10_F_20200319220431_4_T14.1_segment5.wav
-848.4048461914062,13.960643768310547,-5.441034317016602,0.2975079119205475,-0.47154319286346436,0.9737495183944702,0.6789770126342773,0.36490172147750854,-0.8398805856704712,0.22404786944389343,-0.1316957175731659,-0.1246037557721138,0.3325411379337311,11.427492175485762,11.297604396255226,11.363588546574231,11.604625317166096,11.803099748701399,12.050585331529513,11.638614346969623,0,folder_10_F_20200319220431_4_T14.1_segment6.wav
-893.04736328125,9.645586967468262,-4.2529706954956055,0.09114684909582138,-0.2183971405029297,0.898667573928833,0.8850772380828857,0.5346699357032776,-0.40906354784965515,0.2368086874485016,-0.22923199832439423,-0.14605891704559326,0.077418752014637,11.872190577319415,11.915066124571897,12.027731009518629,12.151413942928235,12.296258988627049,12.48669316859183,12.21295781985561,0,folder_10_F_20200319220431_4_T14.1_segment7.wav
-830.3805541992188,9.407944679260254,-3.0408451557159424,-0.2939341366291046,-0.9363113641738892,0.564740777015686,0.3155571520328522,0.27347540855407715,-0.9310849905014038,-0.04399804398417473,-0.1635909527540207,0.17803974449634552,-0.12889383733272552,12.268407055617454,12.321412818799393,12.386686306133143,12.425400503671382,12.584979628424637,12.625413436738544,12.505943899090756,0,folder_10_F_20200319220931_5_T13.2_segment0.wav
-329.6243896484375,204.16610717773438,-48.030704498291016,14.659177780151367,5.635338306427002,14.799311637878418,15.139669418334961,4.748671054840088,-11.671429634094238,1.5517035722732544,-5.62959623336792,-1.0466986894607544,0.5618178248405457,13.097496739129268,11.003523405763088,12.919642780248898,13.739753260078569,17.313562803946137,20.101850737010114,24.32466930330662,0,folder_10_F_20200319220931_5_T13.2_segment1.wav
-823.4064331054688,18.194639205932617,-3.5453989505767822,3.06717586517334,-0.4548262357711792,0.7816280722618103,1.1698273420333862,0.38586103916168213,-1.2097282409667969,0.30319198966026306,-0.3365868330001831,-0.30804482102394104,0.27082517743110657,13.308771344648212,12.773199534158826,12.991969792457946,12.957781336800632,13.062869293886092,13.561036678954421,13.109263657432917,0,folder_10_F_20200319221431_6_T12.2_segment0.wav
